5.843705625000000000e+05 6.903267500000000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 3.966439687500000000e+05 6.158465625000000000e+05 9.729741406250000000e+04 6.119200625000000000e+05 -7.446289062500000000e-02 9.399414062500000000e-01 -3.811035156250000000e-01 4.547118663787841797e+00 2.096557426452636719e+01 -1.614379692077636719e+01 8.000000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+00
4.957824687500000000e+05 5.712235625000000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 3.436615625000000000e+05 5.191455000000000000e+05 1.154045625000000000e+05 5.163805625000000000e+05 -7.690429687500000000e-02 9.394531250000000000e-01 -3.842773437500000000e-01 4.302978038787841797e+00 2.059936332702636719e+01 -1.605224418640136719e+01 8.000000000000000000e+01 1.300000000000000000e+01 1.000000000000000000e+00
4.279137187500000000e+05 4.835233437500000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 3.008518125000000000e+05 4.462149687500000000e+05 1.230173906250000000e+05 4.438922500000000000e+05 -7.397460937500000000e-02 9.418945312500000000e-01 -3.850097656250000000e-01 4.058837413787841797e+00 2.059936332702636719e+01 -1.589965724945068359e+01 8.000000000000000000e+01 1.400000000000000000e+01 1.000000000000000000e+00
3.725373437500000000e+05 4.152990937500000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 2.649547187500000000e+05 3.879139062500000000e+05 1.247855937500000000e+05 3.858133750000000000e+05 -7.446289062500000000e-02 9.404296875000000000e-01 -3.864746093750000000e-01 3.967284917831420898e+00 2.041625785827636719e+01 -1.553344631195068359e+01 8.000000000000000000e+01 1.500000000000000000e+01 1.000000000000000000e+00
3.271510625000000000e+05 3.600422812500000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 2.358393437500000000e+05 3.399956250000000000e+05 1.224718281250000000e+05 3.383499062500000000e+05 -7.641601562500000000e-02 9.431152343750000000e-01 -3.837890625000000000e-01 3.662109136581420898e+00 2.011108207702636719e+01 -1.513671779632568359e+01 8.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+00
2.934043125000000000e+05 3.180377187500000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 2.133872031250000000e+05 3.034526562500000000e+05 1.203242734375000000e+05 3.022906250000000000e+05 -7.519531250000000000e-02 9.433593750000000000e-01 -3.833007812500000000e-01 3.173827886581420898e+00 2.005004692077636719e+01 -1.461791896820068359e+01 8.000000000000000000e+01 1.700000000000000000e+01 1.000000000000000000e+00
2.796876562500000000e+05 2.992092187500000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 2.051269687500000000e+05 2.883531562500000000e+05 1.241354218750000000e+05 2.868478125000000000e+05 -7.739257812500000000e-02 9.396972656250000000e-01 -3.852539062500000000e-01 2.960204839706420898e+00 1.974487113952636719e+01 -1.425170803070068359e+01 8.000000000000000000e+01 1.800000000000000000e+01 1.000000000000000000e+00
2.746391250000000000e+05 2.905207500000000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 2.026441406250000000e+05 2.821776562500000000e+05 1.292014921875000000e+05 2.803624062500000000e+05 -8.056640625000000000e-02 9.411621093750000000e-01 -3.847656250000000000e-01 2.593993902206420898e+00 1.950073051452636719e+01 -1.403808498382568359e+01 8.000000000000000000e+01 1.900000000000000000e+01 1.000000000000000000e+00
2.691868125000000000e+05 2.825518125000000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.994067187500000000e+05 2.761405312500000000e+05 1.324013750000000000e+05 2.740244375000000000e+05 -8.276367187500000000e-02 9.389648437500000000e-01 -3.869628906250000000e-01 2.563476324081420898e+00 1.934814262390136719e+01 -1.373290920257568359e+01 8.000000000000000000e+01 2.000000000000000000e+01 1.000000000000000000e+00
2.640238125000000000e+05 2.752924062500000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.965088593750000000e+05 2.705322187500000000e+05 1.352690937500000000e+05 2.682663750000000000e+05 -8.178710937500000000e-02 9.362792968750000000e-01 -3.889160156250000000e-01 2.349853277206420898e+00 1.922607231140136719e+01 -1.367187404632568359e+01 8.000000000000000000e+01 2.100000000000000000e+01 1.000000000000000000e+00
2.600807968750000000e+05 2.687798437500000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.944146718750000000e+05 2.654953750000000000e+05 1.386077343750000000e+05 2.632327500000000000e+05 -7.446289062500000000e-02 9.309082031250000000e-01 -3.952636718750000000e-01 2.349853277206420898e+00 1.885986137390136719e+01 -1.373290920257568359e+01 8.000000000000000000e+01 2.200000000000000000e+01 1.000000000000000000e+00
2.565949062500000000e+05 2.626871875000000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.923798593750000000e+05 2.606282343750000000e+05 1.415678125000000000e+05 2.584332031250000000e+05 -6.860351562500000000e-02 9.289550781250000000e-01 -3.991699218750000000e-01 2.532958745956420898e+00 1.876830863952636719e+01 -1.373290920257568359e+01 8.000000000000000000e+01 2.300000000000000000e+01 1.000000000000000000e+00
2.526315937500000000e+05 2.568428281250000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.897132187500000000e+05 2.558462187500000000e+05 1.432101406250000000e+05 2.535288750000000000e+05 -6.054687500000000000e-02 9.248046875000000000e-01 -3.986816406250000000e-01 2.807616949081420898e+00 1.873779106140136719e+01 -1.391601467132568359e+01 8.000000000000000000e+01 2.400000000000000000e+01 1.000000000000000000e+00
2.481915468750000000e+05 2.512529375000000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.866094531250000000e+05 2.511545781250000000e+05 1.437377343750000000e+05 2.485962968750000000e+05 -5.419921875000000000e-02 9.252929687500000000e-01 -3.972167968750000000e-01 3.051757574081420898e+00 1.870727348327636719e+01 -1.406860256195068359e+01 8.000000000000000000e+01 2.500000000000000000e+01 1.000000000000000000e+00
2.441485625000000000e+05 2.461345625000000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.839884843750000000e+05 2.468190625000000000e+05 1.444228593750000000e+05 2.440983125000000000e+05 -4.882812500000000000e-02 9.282226562500000000e-01 -3.962402343750000000e-01 3.173827886581420898e+00 1.898193168640136719e+01 -1.422119045257568359e+01 8.000000000000000000e+01 2.600000000000000000e+01 1.000000000000000000e+00
2.410889687500000000e+05 2.415214218750000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.821035156250000000e+05 2.429096562500000000e+05 1.457795156250000000e+05 2.402447031250000000e+05 -4.760742187500000000e-02 9.343261718750000000e-01 -3.930664062500000000e-01 3.234863042831420898e+00 1.937866020202636719e+01 -1.422119045257568359e+01 8.000000000000000000e+01 2.700000000000000000e+01 1.000000000000000000e+00
2.383583906250000000e+05 2.371480000000000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.802332968750000000e+05 2.391494687500000000e+05 1.469634375000000000e+05 2.365681093750000000e+05 -4.541015625000000000e-02 9.379882812500000000e-01 -3.933105468750000000e-01 3.051757574081420898e+00 1.971435356140136719e+01 -1.412963771820068359e+01 8.000000000000000000e+01 2.800000000000000000e+01 1.000000000000000000e+00
2.351688906250000000e+05 2.328467187500000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.778312031250000000e+05 2.353720156250000000e+05 1.471320625000000000e+05 2.327376406250000000e+05 -4.370117187500000000e-02 9.406738281250000000e-01 -3.894042968750000000e-01 2.838134527206420898e+00 2.017211723327636719e+01 -1.434326076507568359e+01 8.000000000000000000e+01 2.900000000000000000e+01 1.000000000000000000e+00
2.316394531250000000e+05 2.287470468750000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.752221250000000000e+05 2.317335937500000000e+05 1.466238750000000000e+05 2.289193281250000000e+05 -4.736328125000000000e-02 9.453125000000000000e-01 -3.864746093750000000e-01 2.685546636581420898e+00 2.062988090515136719e+01 -1.452636623382568359e+01 8.000000000000000000e+01 3.000000000000000000e+01 1.000000000000000000e+00
2.284657812500000000e+05 2.250119843750000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.730832500000000000e+05 2.284300937500000000e+05 1.464655312500000000e+05 2.254515000000000000e+05 -4.687500000000000000e-02 9.521484375000000000e-01 -3.833007812500000000e-01 2.380370855331420898e+00 2.102660942077636719e+01 -1.461791896820068359e+01 8.000000000000000000e+01 3.100000000000000000e+01 1.000000000000000000e+00
2.261194687500000000e+05 2.216498281250000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.715598437500000000e+05 2.254401562500000000e+05 1.469861562500000000e+05 2.225492656250000000e+05 -4.907226562500000000e-02 9.545898437500000000e-01 -3.793945312500000000e-01 1.770019412040710449e+00 2.142333793640136719e+01 -1.452636623382568359e+01 8.000000000000000000e+01 3.200000000000000000e+01 1.000000000000000000e+00
2.240675781250000000e+05 2.184581875000000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.700759531250000000e+05 2.225721562500000000e+05 1.474787812500000000e+05 2.199123906250000000e+05 -4.858398437500000000e-02 9.555664062500000000e-01 -3.757324218750000000e-01 1.068115115165710449e+00 2.182006645202636719e+01 -1.455688381195068359e+01 8.000000000000000000e+01 3.300000000000000000e+01 1.000000000000000000e+00
2.215761562500000000e+05 2.152612500000000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.681060468750000000e+05 2.196603437500000000e+05 1.471510156250000000e+05 2.170263281250000000e+05 -4.956054687500000000e-02 9.592285156250000000e-01 -3.771972656250000000e-01 3.662109076976776123e-01 2.209472465515136719e+01 -1.452636623382568359e+01 8.000000000000000000e+01 3.400000000000000000e+01 1.000000000000000000e+00
2.187418750000000000e+05 2.121779687500000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.659437343750000000e+05 2.168409062500000000e+05 1.462783125000000000e+05 2.140938750000000000e+05 -5.200195312500000000e-02 9.604492187500000000e-01 -3.762207031250000000e-01 -2.441406100988388062e-01 2.243041801452636719e+01 -1.434326076507568359e+01 8.000000000000000000e+01 3.500000000000000000e+01 1.000000000000000000e+00
2.162288125000000000e+05 2.094025000000000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.642428593750000000e+05 2.143233750000000000e+05 1.458168906250000000e+05 2.115053593750000000e+05 -5.493164062500000000e-02 9.594726562500000000e-01 -3.803710937500000000e-01 -8.239745497703552246e-01 2.285766410827636719e+01 -1.412963771820068359e+01 8.000000000000000000e+01 3.600000000000000000e+01 1.000000000000000000e+00
2.144540937500000000e+05 2.069193125000000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.631007812500000000e+05 2.120786406250000000e+05 1.460428125000000000e+05 2.094095625000000000e+05 -5.737304687500000000e-02 9.577636718750000000e-01 -3.850097656250000000e-01 -1.220703005790710449e+00 2.313232231140136719e+01 -1.431274318695068359e+01 8.000000000000000000e+01 3.700000000000000000e+01 1.000000000000000000e+00
2.129107500000000000e+05 2.045237500000000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.619617343750000000e+05 2.099022031250000000e+05 1.462629375000000000e+05 2.074610312500000000e+05 -5.810546875000000000e-02 9.526367187500000000e-01 -3.854980468750000000e-01 -1.739501833915710449e+00 2.340698051452636719e+01 -1.425170803070068359e+01 8.000000000000000000e+01 3.800000000000000000e+01 1.000000000000000000e+00
2.109562187500000000e+05 2.021006406250000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.603803906250000000e+05 2.076815937500000000e+05 1.457846093750000000e+05 2.049808906250000000e+05 -6.152343750000000000e-02 9.470214843750000000e-01 -3.881835937500000000e-01 -1.739501833915710449e+00 2.368163871765136719e+01 -1.452636623382568359e+01 8.000000000000000000e+01 3.900000000000000000e+01 1.000000000000000000e+00
2.086674843750000000e+05 1.997583593750000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.586145156250000000e+05 2.055150000000000000e+05 1.448317968750000000e+05 2.025553593750000000e+05 -6.079101562500000000e-02 9.436035156250000000e-01 -3.937988281250000000e-01 -1.892089724540710449e+00 2.374267387390136719e+01 -1.461791896820068359e+01 8.000000000000000000e+01 4.000000000000000000e+01 1.000000000000000000e+00
2.066593281250000000e+05 1.976617656250000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.572580312500000000e+05 2.035842656250000000e+05 1.442767656250000000e+05 2.005958281250000000e+05 -5.810546875000000000e-02 9.362792968750000000e-01 -3.945312500000000000e-01 -1.647949099540710449e+00 2.416991996765136719e+01 -1.495361232757568359e+01 8.000000000000000000e+01 4.100000000000000000e+01 1.000000000000000000e+00
2.052983750000000000e+05 1.957766093750000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.563893593750000000e+05 2.018552187500000000e+05 1.443685000000000000e+05 1.990723281250000000e+05 -5.639648437500000000e-02 9.333496093750000000e-01 -3.972167968750000000e-01 -1.342773318290710449e+00 2.438354301452636719e+01 -1.531982326507568359e+01 8.000000000000000000e+01 4.200000000000000000e+01 1.000000000000000000e+00
2.041224843750000000e+05 1.939362656250000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.555068125000000000e+05 2.001521875000000000e+05 1.444740000000000000e+05 1.976209843750000000e+05 -4.663085937500000000e-02 9.309082031250000000e-01 -3.935546875000000000e-01 -1.007079958915710449e+00 2.456664848327636719e+01 -1.586913967132568359e+01 8.000000000000000000e+01 4.300000000000000000e+01 1.000000000000000000e+00
2.025362343750000000e+05 1.920433437500000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.541824375000000000e+05 1.983653906250000000e+05 1.439069687500000000e+05 1.959096562500000000e+05 -4.150390625000000000e-02 9.309082031250000000e-01 -3.930664062500000000e-01 -7.324218153953552246e-01 2.511596488952636719e+01 -1.620483207702636719e+01 8.000000000000000000e+01 4.400000000000000000e+01 1.000000000000000000e+00
2.006533125000000000e+05 1.902136250000000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.526940781250000000e+05 1.966426093750000000e+05 1.429451406250000000e+05 1.941204375000000000e+05 -3.588867187500000000e-02 9.296875000000000000e-01 -3.945312500000000000e-01 -4.577636420726776123e-01 2.548217582702636719e+01 -1.657104301452636719e+01 8.000000000000000000e+01 4.500000000000000000e+01 1.000000000000000000e+00
1.990443437500000000e+05 1.886036718750000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.516142187500000000e+05 1.951461093750000000e+05 1.424190625000000000e+05 1.926435312500000000e+05 -3.002929687500000000e-02 9.340820312500000000e-01 -3.906250000000000000e-01 -1.831054538488388062e-01 2.609252738952636719e+01 -1.708984184265136719e+01 8.000000000000000000e+01 4.600000000000000000e+01 1.000000000000000000e+00
1.980348593750000000e+05 1.871770937500000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.509983750000000000e+05 1.938272812500000000e+05 1.425074843750000000e+05 1.914201718750000000e+05 -2.807617187500000000e-02 9.372558593750000000e-01 -3.925781250000000000e-01 2.441406100988388062e-01 2.697753715515136719e+01 -1.754760551452636719e+01 8.000000000000000000e+01 4.700000000000000000e+01 1.000000000000000000e+00
1.972070312500000000e+05 1.857797500000000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.503693125000000000e+05 1.925327500000000000e+05 1.426355156250000000e+05 1.902541250000000000e+05 -3.100585937500000000e-02 9.421386718750000000e-01 -3.881835937500000000e-01 5.493163466453552246e-01 2.764892387390136719e+01 -1.828002738952636719e+01 8.000000000000000000e+01 4.800000000000000000e+01 1.000000000000000000e+00
1.959715156250000000e+05 1.842927343750000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.493090312500000000e+05 1.911364843750000000e+05 1.421377968750000000e+05 1.888779687500000000e+05 -2.856445312500000000e-02 9.494628906250000000e-01 -3.859863281250000000e-01 7.324218153953552246e-01 2.832031059265136719e+01 -1.910400199890136719e+01 8.000000000000000000e+01 4.900000000000000000e+01 1.000000000000000000e+00
1.944136875000000000e+05 1.828266406250000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.480559062500000000e+05 1.897487968750000000e+05 1.412188593750000000e+05 1.873059218750000000e+05 -2.685546875000000000e-02 9.528808593750000000e-01 -3.828125000000000000e-01 5.493163466453552246e-01 2.905273246765136719e+01 -1.962280082702636719e+01 8.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+00
1.930657968750000000e+05 1.815249687500000000e+05 7.500000625000000000e+05 7.500000625000000000e+05 1.471444062500000000e+05 1.885274062500000000e+05 1.406604218750000000e+05 1.859907500000000000e+05 -2.905273437500000000e-02 9.555664062500000000e-01 -3.808593750000000000e-01 3.051757514476776123e-01 2.981567192077636719e+01 -2.008056449890136719e+01 8.000000000000000000e+01 5.100000000000000000e+01 1.000000000000000000e+00
1.923116406250000000e+05 1.804169375000000000e+05 7.500000625000000000e+05 7.479588125000000000e+05 1.467030937500000000e+05 1.874973437500000000e+05 1.407507343750000000e+05 1.849881406250000000e+05 -3.198242187500000000e-02 9.528808593750000000e-01 -3.791503906250000000e-01 0.000000000000000000e+00 3.054809379577636719e+01 -2.059936332702636719e+01 8.000000000000000000e+01 5.200000000000000000e+01 1.000000000000000000e+00
1.917095781250000000e+05 1.793214375000000000e+05 7.500000625000000000e+05 7.418897500000000000e+05 1.462377187500000000e+05 1.864519062500000000e+05 1.408715156250000000e+05 1.840891562500000000e+05 -3.613281250000000000e-02 9.536132812500000000e-01 -3.740234375000000000e-01 -1.220703050494194031e-01 3.131103324890136719e+01 -2.111816215515136719e+01 8.000000000000000000e+01 5.300000000000000000e+01 1.000000000000000000e+00
1.907303906250000000e+05 1.781604843750000000e+05 7.500000625000000000e+05 7.357757500000000000e+05 1.453740468750000000e+05 1.853190312500000000e+05 1.404151875000000000e+05 1.830483750000000000e+05 -4.003906250000000000e-02 9.494628906250000000e-01 -3.769531250000000000e-01 -3.967284858226776123e-01 3.195190238952636719e+01 -2.160644340515136719e+01 8.000000000000000000e+01 5.400000000000000000e+01 1.000000000000000000e+00
1.894320312500000000e+05 1.770068750000000000e+05 7.500000625000000000e+05 7.297743750000000000e+05 1.443200312500000000e+05 1.841938437500000000e+05 1.395703750000000000e+05 1.818482656250000000e+05 -4.516601562500000000e-02 9.482421875000000000e-01 -3.784179687500000000e-01 -3.662109076976776123e-01 3.253173446655273438e+01 -2.209472465515136719e+01 8.000000000000000000e+01 5.500000000000000000e+01 1.000000000000000000e+00
1.883070156250000000e+05 1.759780625000000000e+05 7.500000625000000000e+05 7.242331250000000000e+05 1.435741093750000000e+05 1.832117187500000000e+05 1.390625468750000000e+05 1.807392500000000000e+05 -5.468750000000000000e-02 9.440917968750000000e-01 -3.808593750000000000e-01 -6.408690810203552246e-01 3.289794540405273438e+01 -2.243041801452636719e+01 8.000000000000000000e+01 5.600000000000000000e+01 1.000000000000000000e+00
1.877338281250000000e+05 1.751058125000000000e+05 7.500000625000000000e+05 7.192302500000000000e+05 1.432659218750000000e+05 1.824059843750000000e+05 1.391631250000000000e+05 1.800202500000000000e+05 -6.079101562500000000e-02 9.404296875000000000e-01 -3.850097656250000000e-01 -5.187987685203552246e-01 3.311156845092773438e+01 -2.297973442077636719e+01 8.000000000000000000e+01 5.700000000000000000e+01 1.000000000000000000e+00
1.873171093750000000e+05 1.742517968750000000e+05 7.500000625000000000e+05 7.144135625000000000e+05 1.429509531250000000e+05 1.816163437500000000e+05 1.393228125000000000e+05 1.793927812500000000e+05 -6.323242187500000000e-02 9.362792968750000000e-01 -3.874511718750000000e-01 -9.155272692441940308e-02 3.329467391967773438e+01 -2.371215629577636719e+01 8.000000000000000000e+01 5.800000000000000000e+01 1.000000000000000000e+00
1.865374687500000000e+05 1.733331406250000000e+05 7.500000625000000000e+05 7.095115625000000000e+05 1.422457968750000000e+05 1.807415781250000000e+05 1.389237031250000000e+05 1.784159218750000000e+05 -6.420898437500000000e-02 9.348144531250000000e-01 -3.842773437500000000e-01 5.493163466453552246e-01 3.363036727905273438e+01 -2.459716606140136719e+01 8.000000000000000000e+01 5.900000000000000000e+01 1.000000000000000000e+00
1.854222968750000000e+05 1.723854218750000000e+05 7.500000625000000000e+05 7.046478125000000000e+05 1.413262500000000000e+05 1.798337343750000000e+05 1.381134843750000000e+05 1.774182343750000000e+05 -6.176757812500000000e-02 9.323730468750000000e-01 -3.813476562500000000e-01 8.544921278953552246e-01 3.366088485717773438e+01 -2.532958793640136719e+01 8.000000000000000000e+01 6.000000000000000000e+01 1.000000000000000000e+00
1.844983750000000000e+05 1.715712812500000000e+05 7.500000625000000000e+05 7.002010625000000000e+05 1.407343750000000000e+05 1.790862968750000000e+05 1.376744218750000000e+05 1.767002031250000000e+05 -5.932617187500000000e-02 9.282226562500000000e-01 -3.830566406250000000e-01 1.037597537040710449e+00 3.390502548217773438e+01 -2.593993949890136719e+01 8.000000000000000000e+01 6.100000000000000000e+01 1.000000000000000000e+00
1.840884375000000000e+05 1.709156562500000000e+05 7.500000625000000000e+05 6.962160000000000000e+05 1.405513593750000000e+05 1.784769843750000000e+05 1.378203281250000000e+05 1.763077968750000000e+05 -5.712890625000000000e-02 9.289550781250000000e-01 -3.811035156250000000e-01 1.251220583915710449e+00 3.430175399780273438e+01 -2.645873832702636719e+01 8.000000000000000000e+01 6.200000000000000000e+01 1.000000000000000000e+00
1.838372031250000000e+05 1.702846250000000000e+05 7.500000625000000000e+05 6.923726875000000000e+05 1.403606406250000000e+05 1.778812656250000000e+05 1.380329375000000000e+05 1.759358593750000000e+05 -6.005859375000000000e-02 9.260253906250000000e-01 -3.776855468750000000e-01 1.556396365165710449e+00 3.469848251342773438e+01 -2.673339653015136719e+01 8.000000000000000000e+01 6.300000000000000000e+01 1.000000000000000000e+00
1.831948125000000000e+05 1.695311875000000000e+05 7.500000625000000000e+05 6.883736875000000000e+05 1.397506250000000000e+05 1.771583281250000000e+05 1.376756718750000000e+05 1.753519531250000000e+05 -6.494140625000000000e-02 9.211425781250000000e-01 -3.806152343750000000e-01 1.953124880790710449e+00 3.500365829467773438e+01 -2.734374809265136719e+01 8.000000000000000000e+01 6.400000000000000000e+01 1.000000000000000000e+00
1.822142031250000000e+05 1.687453125000000000e+05 7.500000625000000000e+05 6.843589375000000000e+05 1.389231562500000000e+05 1.763814687500000000e+05 1.369149843750000000e+05 1.744107656250000000e+05 -6.909179687500000000e-02 9.196777343750000000e-01 -3.842773437500000000e-01 2.532958745956420898e+00 3.518676376342773438e+01 -2.813720512390136719e+01 8.000000000000000000e+01 6.500000000000000000e+01 1.000000000000000000e+00
1.814251875000000000e+05 1.680904843750000000e+05 7.500000625000000000e+05 6.807200000000000000e+05 1.384159531250000000e+05 1.757368437500000000e+05 1.365015781250000000e+05 1.738527656250000000e+05 -7.202148437500000000e-02 9.250488281250000000e-01 -3.852539062500000000e-01 2.929687261581420898e+00 3.533935165405273438e+01 -2.825927543640136719e+01 8.000000000000000000e+01 6.600000000000000000e+01 1.000000000000000000e+00
1.811540156250000000e+05 1.675804218750000000e+05 7.500000625000000000e+05 6.775161875000000000e+05 1.383348593750000000e+05 1.752722031250000000e+05 1.367098906250000000e+05 1.732767187500000000e+05 -7.397460937500000000e-02 9.260253906250000000e-01 -3.791503906250000000e-01 3.143310308456420898e+00 3.527831649780273438e+01 -2.844238090515136719e+01 8.000000000000000000e+01 6.700000000000000000e+01 1.000000000000000000e+00
